\\Yearly HOEP OR Predispatch Report,,,,,,,,
\\Created at 2020-05-13 08:02:11,,,,,,,,
\\For 2020,,,,,,,,
Date,Hour,HOEP,Hour 1 Predispatch,Hour 2 Predispatch,Hour 3 Predispatch,OR 10 Min Sync,OR 10 Min non-sync,OR 30 Min
2020-04-29,16,0.89,5.00,5.74,5.28,0.20,0.20,0.20
2020-04-29,17,6.13,0.00,0.00,5.00,0.26,0.26,0.26
2020-04-29,18,3.01,5.00,0.00,0.00,0.20,0.20,0.20
2020-04-29,19,0.00,6.37,5.69,4.92,0.20,0.20,0.20
2020-04-29,20,0.00,5.00,5.00,5.30,0.45,0.45,0.45
2020-04-29,21,0.00,5.00,5.00,4.88,0.45,0.45,0.45
2020-04-29,22,0.00,0.00,4.91,0.00,0.20,0.20,0.20
2020-04-29,23,-0.01,0.00,0.00,0.00,0.18,0.18,0.18
2020-04-29,24,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-04-30,1,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-30,2,-0.09,0.00,0.00,-0.13,0.15,0.15,0.15
2020-04-30,3,0.00,-0.10,0.00,0.00,0.15,0.15,0.15
2020-04-30,4,-0.03,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-30,5,0.00,0.00,0.00,0.00,0.15,0.15,0.15
2020-04-30,6,0.00,4.92,5.00,5.02,0.15,0.15,0.15
2020-04-30,7,2.01,4.91,5.00,5.00,4.75,0.20,0.20
2020-04-30,8,0.24,5.00,5.02,5.69,4.75,0.20,0.20
2020-04-30,9,1.96,5.00,5.00,5.01,19.09,0.45,0.45
2020-04-30,10,1.72,5.87,6.00,5.00,0.44,0.44,0.44
2020-04-30,11,10.06,6.21,6.21,6.21,1.20,0.45,0.45
2020-04-30,12,5.99,7.03,7.03,6.21,4.75,4.75,4.75
2020-04-30,13,4.33,9.21,7.50,6.21,4.75,4.75,4.75
2020-04-30,14,2.58,6.18,6.18,7.21,4.75,4.75,4.75
2020-04-30,15,5.26,5.87,6.06,7.03,4.75,4.75,4.75
2020-04-30,16,5.71,5.87,5.79,5.92,4.75,4.75,4.75
2020-04-30,17,7.24,7.03,7.03,5.87,8.85,8.85,4.75
2020-04-30,18,6.08,6.21,7.03,6.21,12.38,12.38,4.75
2020-04-30,19,6.38,7.21,7.03,7.03,12.89,12.89,4.75
2020-04-30,20,10.08,12.61,12.62,8.94,11.69,11.69,4.75
2020-04-30,21,9.29,8.01,10.87,7.21,21.60,21.60,17.00
2020-04-30,22,4.03,5.61,5.69,7.03,8.21,8.21,4.75
2020-04-30,23,0.19,5.00,5.00,5.91,7.53,7.53,7.44
2020-04-30,24,0.00,5.00,5.00,5.00,0.45,0.45,0.45
2020-05-01,1,0.41,5.00,5.00,5.00,0.20,0.20,0.20
2020-05-01,2,0.00,5.00,5.01,5.01,0.20,0.20,0.20
2020-05-01,3,0.00,0.00,0.97,0.00,0.20,0.20,0.20
2020-05-01,4,-0.01,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-01,5,-0.06,3.00,5.00,5.00,0.20,0.20,0.20
2020-05-01,6,-0.03,5.00,5.01,5.01,0.17,0.17,0.17
2020-05-01,7,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-01,8,0.00,5.00,5.00,4.94,0.20,0.20,0.20
2020-05-01,9,0.00,5.01,5.01,5.00,0.20,0.20,0.20
2020-05-01,10,0.00,5.01,5.01,5.00,0.20,0.20,0.20
2020-05-01,11,0.00,5.01,5.01,4.92,0.20,0.20,0.20
2020-05-01,12,-0.28,5.01,5.01,5.01,0.42,0.42,0.42
2020-05-01,13,0.00,0.00,5.01,5.01,0.42,0.42,0.42
2020-05-01,14,0.00,4.93,5.00,4.94,0.20,0.20,0.20
2020-05-01,15,-0.11,5.00,5.00,5.00,0.20,0.20,0.20
2020-05-01,16,-0.02,5.00,5.01,0.00,0.20,0.20,0.20
2020-05-01,17,3.69,5.00,5.01,5.00,0.24,0.24,0.24
2020-05-01,18,4.47,5.01,5.01,5.01,0.28,0.28,0.28
2020-05-01,19,2.04,5.69,5.00,5.70,0.45,0.45,0.45
2020-05-01,20,6.35,7.03,7.03,8.62,9.09,9.09,9.09
2020-05-01,21,9.11,5.83,5.96,6.15,3.75,3.75,3.75
2020-05-01,22,10.11,6.16,6.16,5.71,4.48,4.48,3.20
2020-05-01,23,4.30,5.69,5.69,0.00,0.45,0.45,0.45
2020-05-01,24,1.84,4.00,4.00,-0.02,0.20,0.20,0.20
2020-05-02,1,-1.28,0.01,0.01,0.00,0.13,0.13,0.13
2020-05-02,2,0.00,4.80,4.80,0.00,0.13,0.13,0.13
2020-05-02,3,-0.18,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,4,0.00,4.80,4.80,-0.25,0.12,0.12,0.12
2020-05-02,5,0.00,4.87,4.89,0.00,0.12,0.12,0.12
2020-05-02,6,0.00,0.01,0.01,0.00,0.12,0.12,0.12
2020-05-02,7,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,8,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,9,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,10,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,11,0.00,0.00,0.00,0.00,0.12,0.12,0.12
2020-05-02,12,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-02,13,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-02,14,0.00,0.00,0.00,0.00,0.10,0.10,0.10
2020-05-02,15,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-02,16,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-02,17,3.10,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-02,18,0.00,4.86,0.00,0.00,0.42,0.42,0.42
2020-05-02,19,0.00,5.00,5.00,5.00,0.42,0.42,0.42
2020-05-02,20,0.40,5.00,5.00,0.00,1.15,1.15,1.15
2020-05-02,21,0.00,5.00,4.83,5.01,0.45,0.45,0.45
2020-05-02,22,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-02,23,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-02,24,0.00,0.00,0.00,-0.13,0.11,0.11,0.11
2020-05-03,1,0.00,0.00,0.00,-3.00,0.10,0.10,0.10
2020-05-03,2,0.00,-0.10,-0.02,-3.00,0.10,0.10,0.10
2020-05-03,3,-0.03,-0.25,-0.10,-4.10,0.10,0.10,0.10
2020-05-03,4,-0.07,-0.13,-0.13,-4.10,0.10,0.10,0.10
2020-05-03,5,-4.12,-4.10,-3.00,-4.10,0.10,0.10,0.10
2020-05-03,6,-3.09,-0.13,-0.10,-3.00,0.10,0.10,0.10
2020-05-03,7,-4.11,-4.10,-4.10,-3.00,0.10,0.10,0.10
2020-05-03,8,-0.27,0.00,0.00,-2.00,0.10,0.10,0.10
2020-05-03,9,-0.05,0.00,0.00,0.00,0.10,0.10,0.10
2020-05-03,10,0.00,0.00,0.00,0.00,0.10,0.10,0.10
2020-05-03,11,0.00,0.00,0.00,0.00,0.10,0.10,0.10
2020-05-03,12,0.00,0.00,0.00,0.00,0.10,0.10,0.10
2020-05-03,13,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-03,14,-0.05,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-03,15,0.00,0.00,0.00,0.00,0.11,0.11,0.11
2020-05-03,16,3.20,5.00,5.00,0.00,0.12,0.12,0.12
2020-05-03,17,5.99,5.00,5.00,4.84,0.24,0.24,0.24
2020-05-03,18,9.23,5.00,5.00,5.01,2.25,2.25,2.25
2020-05-03,19,5.98,4.00,4.00,4.87,0.26,0.26,0.26
2020-05-03,20,0.00,4.02,4.01,3.02,0.20,0.20,0.20
2020-05-03,21,0.00,5.01,5.01,4.84,0.17,0.17,0.17
2020-05-03,22,0.81,0.00,0.01,0.00,0.17,0.17,0.17
2020-05-03,23,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-05-03,24,-0.01,0.00,0.00,-0.10,0.11,0.11,0.11
2020-05-04,1,-0.12,0.00,0.00,0.00,0.26,0.26,0.26
2020-05-04,2,-0.01,0.00,0.00,0.00,0.15,0.15,0.15
2020-05-04,3,0.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-05-04,4,-0.13,0.00,0.00,0.00,0.17,0.17,0.17
2020-05-04,5,-3.00,0.00,0.00,0.00,0.17,0.17,0.17
2020-05-04,6,0.00,2.70,4.80,0.00,0.19,0.19,0.19
2020-05-04,7,0.00,0.00,0.00,0.00,1.20,1.20,1.20
2020-05-04,8,0.00,0.00,4.80,0.30,0.42,0.42,0.42
2020-05-04,9,0.88,0.00,0.00,0.00,0.45,0.45,0.45
2020-05-04,10,5.77,4.84,5.00,4.99,0.42,0.42,0.42
2020-05-04,11,0.00,0.00,0.00,0.00,18.12,18.12,4.75
2020-05-04,12,0.00,0.00,5.00,5.00,17.45,17.45,4.75
2020-05-04,13,0.00,0.00,5.00,0.00,17.45,17.45,4.76
2020-05-04,14,0.00,0.00,0.00,0.00,16.47,16.47,4.76
2020-05-04,15,0.00,0.00,0.00,0.00,17.09,17.09,4.76
2020-05-04,16,1.76,4.57,4.91,5.00,15.62,15.62,6.00
2020-05-04,17,3.38,5.00,5.00,5.00,18.87,18.87,18.87
2020-05-04,18,5.64,5.69,5.84,5.83,14.22,14.22,11.05
2020-05-04,19,10.96,5.92,5.99,6.06,13.60,13.60,13.60
2020-05-04,20,16.41,10.87,7.03,5.87,21.12,21.12,15.74
2020-05-04,21,13.93,6.18,6.06,5.81,23.05,23.05,6.56
2020-05-04,22,6.53,10.60,5.99,5.71,3.24,3.24,3.24
2020-05-04,23,4.19,5.69,5.64,5.15,21.60,21.60,20.98
2020-05-04,24,1.37,5.20,5.63,5.01,21.60,21.60,21.15
2020-05-05,1,0.00,5.01,5.01,5.01,0.10,0.10,0.10
2020-05-05,2,5.22,5.01,5.01,5.00,0.10,0.10,0.10
2020-05-05,3,5.21,5.00,5.00,5.00,0.10,0.10,0.10
2020-05-05,4,0.80,5.00,5.01,5.00,0.10,0.10,0.10
2020-05-05,5,0.00,5.01,5.01,5.01,0.10,0.10,0.10
2020-05-05,6,4.66,5.79,5.86,5.86,0.15,0.15,0.15
2020-05-05,7,5.85,5.75,5.75,5.71,0.42,0.42,0.42
2020-05-05,8,14.68,5.84,5.91,5.69,4.89,4.89,4.89
2020-05-05,9,6.32,5.67,5.02,4.86,0.45,0.45,0.45
2020-05-05,10,6.22,5.91,5.01,5.01,0.45,0.45,0.45
2020-05-05,11,4.38,5.00,5.00,5.84,0.45,0.45,0.45
2020-05-05,12,0.80,5.02,5.02,5.09,0.45,0.45,0.45
2020-05-05,13,0.81,5.01,5.02,5.02,0.45,0.45,0.45
2020-05-05,14,0.00,2.06,4.86,5.02,0.45,0.45,0.45
2020-05-05,15,0.00,0.00,0.00,0.00,1.21,1.21,1.21
2020-05-05,16,0.00,5.00,5.00,0.00,0.45,0.45,0.45
2020-05-05,17,0.00,5.01,5.01,5.00,0.45,0.45,0.45
2020-05-05,18,0.00,5.66,5.01,5.68,0.45,0.45,0.45
2020-05-05,19,0.40,5.68,5.68,5.64,14.94,14.94,14.94
2020-05-05,20,5.75,5.81,5.96,5.96,20.09,20.09,20.09
2020-05-05,21,6.12,5.69,5.99,5.96,4.75,4.75,4.75
2020-05-05,22,6.97,6.00,5.69,5.61,5.02,5.02,4.75
2020-05-05,23,8.84,6.00,6.00,5.00,3.29,3.29,3.29
2020-05-05,24,4.23,5.01,5.01,5.00,0.25,0.25,0.25
2020-05-06,1,5.76,5.01,5.00,2.00,0.16,0.16,0.16
2020-05-06,2,5.71,5.00,5.00,5.00,0.14,0.14,0.14
2020-05-06,3,5.37,5.00,5.00,5.00,0.13,0.13,0.13
2020-05-06,4,0.00,5.00,5.00,5.00,0.15,0.15,0.15
2020-05-06,5,0.00,5.00,5.00,5.00,0.15,0.15,0.15
2020-05-06,6,0.00,5.00,5.81,5.79,0.20,0.20,0.20
2020-05-06,7,2.33,0.00,0.00,4.86,0.42,0.42,0.42
2020-05-06,8,5.51,5.00,5.00,5.00,0.44,0.44,0.44
2020-05-06,9,2.27,5.00,5.00,0.00,0.43,0.43,0.43
2020-05-06,10,-0.30,5.01,5.00,0.01,0.42,0.42,0.42
2020-05-06,11,0.00,5.67,5.01,5.00,0.20,0.20,0.20
2020-05-06,12,0.00,5.01,5.01,5.01,0.20,0.20,0.20
2020-05-06,13,0.00,5.00,5.00,5.00,0.23,0.23,0.23
2020-05-06,14,-0.02,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-06,15,-0.08,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-06,16,-0.03,0.00,0.00,4.84,0.20,0.20,0.20
2020-05-06,17,0.00,0.00,0.00,5.00,0.45,0.45,0.45
2020-05-06,18,1.28,5.00,5.00,4.86,0.45,0.45,0.45
2020-05-06,19,4.93,6.12,6.12,6.13,0.29,0.29,0.29
2020-05-06,20,6.08,6.83,7.03,7.03,0.45,0.45,0.45
2020-05-06,21,6.09,13.31,13.31,12.61,0.52,0.52,0.52
2020-05-06,22,4.38,5.63,5.91,5.81,0.30,0.30,0.30
2020-05-06,23,3.18,5.01,5.01,5.00,0.20,0.20,0.20
2020-05-06,24,5.79,5.01,5.01,5.01,0.15,0.15,0.15
2020-05-07,1,5.40,5.01,5.02,5.00,0.20,0.20,0.20
2020-05-07,2,2.07,5.01,5.01,5.01,0.17,0.17,0.17
2020-05-07,3,0.00,5.01,5.01,5.00,0.13,0.13,0.13
2020-05-07,4,0.00,5.01,5.01,5.00,0.15,0.15,0.15
2020-05-07,5,0.00,5.01,5.01,5.01,0.15,0.15,0.15
2020-05-07,6,0.40,5.02,5.02,5.02,0.15,0.15,0.15
2020-05-07,7,8.95,5.00,5.00,5.00,2.34,2.34,2.34
2020-05-07,8,13.32,5.01,5.01,5.00,7.33,7.33,7.33
2020-05-07,9,8.97,5.00,5.00,-0.10,2.61,2.61,2.61
2020-05-07,10,3.10,5.00,5.00,0.00,0.45,0.45,0.45
2020-05-07,11,0.00,4.84,0.00,0.00,0.20,0.20,0.20
2020-05-07,12,0.00,0.20,2.11,2.11,0.20,0.20,0.20
2020-05-07,13,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-07,14,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-07,15,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-07,16,0.00,0.00,0.00,0.00,0.20,0.20,0.20
2020-05-07,17,2.30,5.00,5.00,5.00,0.20,0.20,0.20
2020-05-07,18,4.68,5.00,5.01,5.01,0.45,0.45,0.45
2020-05-07,19,7.01,5.91,5.71,5.79,1.53,1.53,1.53
2020-05-07,20,13.34,7.03,7.03,6.16,7.67,7.67,7.67
2020-05-07,21,5.77,13.51,11.40,12.51,1.22,1.22,1.22
2020-05-07,22,5.04,12.37,12.37,6.12,0.45,0.45,0.45
2020-05-07,23,0.84,5.79,5.87,5.75,0.20,0.20,0.20
2020-05-07,24,0.00,5.02,5.75,5.02,0.15,0.15,0.15
2020-05-08,1,0.90,5.01,5.01,5.01,0.20,0.20,0.20
2020-05-08,2,6.26,5.01,5.01,5.01,0.20,0.20,0.20
2020-05-08,3,5.86,6.06,5.01,5.01,0.20,0.20,0.20
2020-05-08,4,5.48,5.83,5.89,5.01,0.20,0.20,0.20
2020-05-08,5,5.87,6.25,6.25,7.52,0.20,0.20,0.20
2020-05-08,6,4.88,13.30,13.10,13.32,0.20,0.20,0.20
2020-05-08,7,4.68,11.00,10.87,7.92,0.45,0.45,0.45
2020-05-08,8,5.76,6.18,10.61,10.62,1.00,1.00,1.00
2020-05-08,9,5.69,6.18,6.18,6.79,8.52,8.52,4.75
2020-05-08,10,7.66,7.70,7.64,6.08,8.52,8.52,4.75
2020-05-08,11,7.43,13.31,13.30,11.09,1.62,1.62,1.62
2020-05-08,12,12.25,13.30,13.30,13.24,0.45,0.45,0.45
2020-05-08,13,10.48,8.00,7.63,6.18,0.41,0.41,0.41
2020-05-08,14,0.92,7.64,6.18,7.00,0.20,0.20,0.20
2020-05-08,15,0.00,6.50,6.25,6.25,0.12,0.12,0.12
2020-05-08,16,0.00,5.83,5.84,6.50,0.12,0.12,0.12
2020-05-08,17,2.17,6.00,6.18,8.00,0.11,0.11,0.11
2020-05-08,18,5.62,6.21,6.21,8.07,0.45,0.45,0.45
2020-05-08,19,6.75,13.31,13.33,13.30,0.45,0.45,0.45
2020-05-08,20,12.02,13.80,13.37,14.35,13.18,13.18,4.63
2020-05-08,21,23.05,18.00,18.01,19.68,20.00,20.00,3.78
2020-05-08,22,20.43,13.32,13.33,16.63,19.95,19.95,1.96
2020-05-08,23,13.35,13.30,6.18,6.21,0.45,0.45,0.45
2020-05-08,24,10.34,10.00,10.00,10.00,0.34,0.34,0.34
2020-05-09,1,6.04,8.00,8.00,8.00,0.20,0.20,0.20
2020-05-09,2,5.96,8.00,8.00,5.71,0.20,0.20,0.20
2020-05-09,3,7.31,6.00,6.00,5.81,0.20,0.20,0.20
2020-05-09,4,6.25,6.21,6.25,5.63,0.20,0.20,0.20
2020-05-09,5,6.01,8.00,8.00,5.64,0.20,0.20,0.20
2020-05-09,6,6.00,6.00,6.00,5.65,0.20,0.20,0.20
2020-05-09,7,5.59,5.25,5.25,5.25,0.20,0.20,0.20
2020-05-09,8,2.98,5.66,5.25,5.25,0.20,0.20,0.20
2020-05-09,9,2.22,5.25,5.25,5.00,0.20,0.20,0.20
2020-05-09,10,2.58,5.71,5.00,0.00,0.20,0.20,0.20
2020-05-09,11,5.47,5.00,5.22,5.00,0.20,0.20,0.20
2020-05-09,12,5.78,5.00,5.00,5.00,0.17,0.17,0.17
2020-05-09,13,3.85,5.22,5.00,4.79,0.17,0.17,0.17
2020-05-09,14,4.19,5.65,5.00,3.11,0.15,0.15,0.15
2020-05-09,15,3.48,5.22,5.00,5.00,0.15,0.15,0.15
2020-05-09,16,4.90,5.22,5.00,5.00,0.18,0.18,0.18
2020-05-09,17,8.52,5.87,5.83,5.63,1.93,1.93,1.93
2020-05-09,18,10.35,6.21,5.99,6.12,4.35,4.35,4.14
2020-05-09,19,10.21,12.61,7.99,13.33,4.52,4.52,4.52
2020-05-09,20,13.41,15.12,13.35,16.44,7.74,7.74,5.61
2020-05-09,21,13.32,18.20,16.50,16.53,7.63,7.63,7.63
2020-05-09,22,13.96,15.42,13.35,13.32,7.98,7.98,4.94
2020-05-09,23,10.01,6.11,6.18,10.82,2.80,2.80,2.80
2020-05-09,24,7.76,10.50,7.00,5.83,0.19,0.19,0.19
2020-05-10,1,3.16,9.51,5.81,5.80,0.20,0.20,0.20
2020-05-10,2,0.00,5.83,5.83,5.79,0.20,0.20,0.20
2020-05-10,3,5.86,5.87,5.88,5.87,0.20,0.20,0.20
2020-05-10,4,5.78,5.94,5.87,6.16,0.20,0.20,0.20
2020-05-10,5,5.89,6.96,5.96,4.84,0.20,0.20,0.20
2020-05-10,6,4.94,5.83,5.88,5.81,0.20,0.20,0.20
2020-05-10,7,2.09,5.64,5.22,5.70,0.45,0.45,0.45
2020-05-10,8,5.83,6.00,5.87,5.99,4.75,4.75,4.75
2020-05-10,9,5.81,6.00,6.00,5.87,4.75,4.75,4.75
2020-05-10,10,4.98,12.28,9.27,10.29,4.75,4.75,4.75
2020-05-10,11,5.63,10.80,11.95,7.12,0.45,0.45,0.45
2020-05-10,12,5.71,6.13,8.50,8.51,0.30,0.30,0.30
2020-05-10,13,5.60,5.87,5.91,6.16,0.20,0.20,0.20
2020-05-10,14,0.19,4.79,4.82,5.65,0.20,0.20,0.20
2020-05-10,15,0.80,5.81,4.84,5.83,0.43,0.43,0.43
2020-05-10,16,4.90,6.18,7.11,5.96,0.45,0.45,0.45
2020-05-10,17,11.24,7.85,10.62,13.33,11.21,11.21,4.75
2020-05-10,18,13.98,13.35,13.36,15.54,8.44,8.44,4.87
2020-05-10,19,17.68,13.39,14.35,17.11,13.46,13.46,8.09
2020-05-10,20,117.43,17.50,15.87,17.99,111.41,111.41,61.56
2020-05-10,21,12.96,19.80,14.19,13.39,24.73,24.73,4.75
2020-05-10,22,11.50,18.00,15.87,13.32,21.60,21.60,4.75
2020-05-10,23,7.62,12.61,13.32,5.73,5.72,5.72,4.75
2020-05-10,24,1.48,13.37,6.18,5.96,0.45,0.45,0.45
2020-05-11,1,0.41,5.61,5.87,5.61,0.30,0.30,0.30
2020-05-11,2,4.17,6.00,6.00,5.61,0.30,0.30,0.30
2020-05-11,3,5.44,5.87,5.61,0.01,0.30,0.30,0.30
2020-05-11,4,6.97,6.24,6.00,0.01,0.44,0.43,0.43
2020-05-11,5,2.18,6.21,6.00,5.91,0.42,0.42,0.42
2020-05-11,6,1.69,13.32,10.67,6.47,0.45,0.45,0.45
2020-05-11,7,8.10,13.33,13.33,13.33,3.47,3.47,2.56
2020-05-11,8,14.99,13.39,14.40,15.22,9.85,9.85,4.75
2020-05-11,9,18.14,15.57,15.60,15.45,9.84,9.84,7.45
2020-05-11,10,16.23,18.00,15.73,15.87,9.73,9.73,5.42
2020-05-11,11,13.35,16.56,15.71,15.93,9.52,9.52,4.75
2020-05-11,12,13.55,15.72,15.71,15.65,9.66,9.66,4.75
2020-05-11,13,13.60,14.52,15.39,15.65,9.00,9.00,7.73
2020-05-11,14,9.34,13.56,13.37,14.33,8.65,8.65,5.24
2020-05-11,15,9.58,14.46,14.49,13.39,8.01,8.01,4.75
2020-05-11,16,9.08,13.36,13.35,13.38,6.37,6.37,4.75
2020-05-11,17,14.63,15.24,15.64,15.20,8.84,8.84,4.44
2020-05-11,18,14.99,17.06,17.26,18.11,11.44,11.44,4.40
2020-05-11,19,15.39,18.00,18.00,21.19,9.07,9.07,4.38
2020-05-11,20,16.33,18.00,18.00,21.19,10.29,10.29,1.85
2020-05-11,21,16.54,16.70,16.81,18.00,8.12,8.12,0.45
2020-05-11,22,12.65,14.40,15.26,15.26,6.58,6.58,3.98
2020-05-11,23,6.90,13.33,13.33,11.41,1.24,1.24,1.24
2020-05-11,24,6.92,6.99,7.42,7.14,1.05,0.41,0.41
2020-05-12,1,13.54,6.38,7.76,7.36,1.29,0.20,0.20
2020-05-12,2,13.70,7.21,7.21,5.87,1.04,0.20,0.20
2020-05-12,3,6.24,8.99,7.21,6.40,0.31,0.20,0.20
2020-05-12,4,5.82,6.50,6.02,6.24,0.20,0.20,0.20
2020-05-12,5,5.82,6.21,6.21,12.37,0.24,0.21,0.21
2020-05-12,6,9.10,13.37,13.38,13.39,3.35,0.40,0.40
2020-05-12,7,18.70,15.79,15.80,15.79,13.13,13.13,12.39
2020-05-12,8,28.37,14.89,14.89,20.05,26.39,26.39,21.04
2020-05-12,9,19.00,15.36,13.36,13.35,14.05,14.05,8.93
2020-05-12,10,7.20,13.37,13.33,5.87,21.60,21.60,4.75
2020-05-12,11,10.61,15.00,16.00,13.32,1.09,1.09,1.09
2020-05-12,12,6.81,13.35,13.35,12.61,0.81,0.81,0.81
2020-05-12,13,6.66,6.28,6.13,5.22,1.17,1.17,1.17
2020-05-12,14,0.00,5.87,5.70,0.00,0.45,0.45,0.45
2020-05-12,15,0.00,5.69,5.70,1.00,0.45,0.45,0.45
2020-05-12,16,0.00,5.68,5.69,5.22,0.45,0.45,0.45
2020-05-12,17,4.69,11.49,10.80,13.32,0.45,0.45,0.45
2020-05-12,18,6.88,13.31,13.35,8.88,13.80,13.80,4.75
2020-05-12,19,5.86,11.32,11.32,12.61,14.26,14.26,4.75
2020-05-12,20,18.24,16.07,18.00,14.40,12.63,12.63,2.88
2020-05-12,21,13.39,13.38,13.39,13.48,10.79,10.79,1.00
2020-05-12,22,13.94,8.21,8.38,7.16,9.66,9.66,1.07
2020-05-12,23,12.76,11.13,7.21,6.87,12.47,7.78,7.78
2020-05-12,24,13.37,6.47,6.99,5.72,17.44,0.45,0.45
